link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,Vam_2025_auto,Vam_2025_hov2,Vam_2025_hov3,Vam_2025_trk,Vam_2025_com,Vam_2025_apv,VAB_am_2025_auto,VAB_am_2025_hov2,VAB_am_2025_hov3,VAB_am_2025_trk,VAB_am_2025_com,VAB_am_2025_apv,VBA_am_2025_auto,VBA_am_2025_hov2,VBA_am_2025_hov3,VBA_am_2025_trk,VBA_am_2025_com,VBA_am_2025_apv,MEUVABam2025auto,capABam2025auto,PENABam2025auto,DOCABam2025auto,TTABam_2025_auto,MEUVABam2025hov2,capABam2025hov2,PENABam2025hov2,DOCABam2025hov2,TTABam_2025_hov2,MEUVABam2025hov3,capABam2025hov3,PENABam2025hov3,DOCABam2025hov3,TTABam_2025_hov3,MEUVABam2025trk,capABam2025trk,PENABam2025trk,DOCABam2025trk,TTABam_2025_trk,MEUVABam2025com,capABam2025com,PENABam2025com,DOCABam2025com,TTABam_2025_com,MEUVABam2025apv,capABam2025apv,PENABam2025apv,DOCABam2025apv,TTABam_2025_apv,MEUVBAam2025auto,capBAam2025auto,PENBAam2025auto,DOCBAam2025auto,TTBAam_2025_auto,MEUVBAam2025hov2,capBAam2025hov2,PENBAam2025hov2,DOCBAam2025hov2,TTBAam_2025_hov2,MEUVBAam2025hov3,capBAam2025hov3,PENBAam2025hov3,DOCBAam2025hov3,TTBAam_2025_hov3,MEUVBAam2025trk,capBAam2025trk,PENBAam2025trk,DOCBAam2025trk,TTBAam_2025_trk,MEUVBAam2025com,capBAam2025com,PENBAam2025com,DOCBAam2025com,TTBAam_2025_com,MEUVBAam2025apv,capBAam2025apv,PENBAam2025apv,DOCBAam2025apv,TTBAam_2025_apv,
1,1,motorway,1,3,"LINESTRING (-112.2164130 33.6539270, -112.2031120 33.6675560)",1.950400,1.212181,1.212181,-1,,network_wide,-1,0,-1,-1,3.0,motorway,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,5700.0,0.0,0.1281,1.212,0.0,6000.0,0.0,0.1281,1.212,0.0,6000.0,0.0,0.1281,1.212,0.0,6000.0,0.0,0.1281,1.212,0.0,6000.0,0.0,0.1281,1.212,0.0,6000.0,0.0,0.1281,1.212,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,motorway,3,4,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",1.891960,1.175861,1.175861,-1,,network_wide,-1,0,-1,-1,3.0,motorway,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,5400.0,0.0,0.1352,1.176,0.0,6000.0,0.0,0.1352,1.176,0.0,6000.0,0.0,0.1352,1.176,0.0,6000.0,0.0,0.1352,1.176,0.0,6000.0,0.0,0.1352,1.176,0.0,6000.0,0.0,0.1352,1.176,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,motorway,4,5,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",1.815980,1.128639,1.128639,-1,,network_wide,-1,0,-1,-1,3.0,motorway,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,5400.0,0.0,0.1352,1.129,0.0,6000.0,0.0,0.1352,1.129,0.0,6000.0,0.0,0.1352,1.129,0.0,6000.0,0.0,0.1352,1.129,0.0,6000.0,0.0,0.1352,1.129,0.0,6000.0,0.0,0.1352,1.129,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,motorway,5,6,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",2.078070,1.291529,1.291529,-1,,network_wide,-1,0,-1,-1,3.0,motorway,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,5400.0,0.0,0.1352,1.292,0.0,6000.0,0.0,0.1352,1.292,0.0,6000.0,0.0,0.1352,1.292,0.0,6000.0,0.0,0.1352,1.292,0.0,6000.0,0.0,0.1352,1.292,0.0,6000.0,0.0,0.1352,1.292,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,motorway,6,7,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",1.890790,1.175134,1.175134,-1,,network_wide,-1,0,-1,-1,3.0,motorway,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,5400.0,0.0,0.1352,1.175,0.0,6000.0,0.0,0.1352,1.175,0.0,6000.0,0.0,0.1352,1.175,0.0,6000.0,0.0,0.1352,1.175,0.0,6000.0,0.0,0.1352,1.175,0.0,6000.0,0.0,0.1352,1.175,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,motorway,7,8,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",2.059340,1.279888,1.279888,-1,,network_wide,-1,0,-1,-1,3.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,5400.0,0.0,0.1333,1.280,0.0,6000.0,0.0,0.1333,1.280,0.0,6000.0,0.0,0.1333,1.280,0.0,6000.0,0.0,0.1333,1.280,0.0,6000.0,0.0,0.1333,1.280,0.0,6000.0,0.0,0.1333,1.280,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,motorway,8,9,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",1.703610,1.058800,1.058800,-1,,network_wide,-1,0,-1,-1,3.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,5400.0,0.0,0.1333,1.059,0.0,6000.0,0.0,0.1333,1.059,0.0,6000.0,0.0,0.1333,1.059,0.0,6000.0,0.0,0.1333,1.059,0.0,6000.0,0.0,0.1333,1.059,0.0,6000.0,0.0,0.1333,1.059,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,motorway,10,11,"LINESTRING (-112.0623510 33.6684660, -112.0461960 33.6685780)",1.497710,0.930833,0.930833,-1,,network_wide,-1,0,-1,-1,2.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,3600.0,0.0,0.2000,0.931,0.0,4000.0,0.0,0.2000,0.931,0.0,4000.0,0.0,0.2000,0.931,0.0,4000.0,0.0,0.2000,0.931,0.0,4000.0,0.0,0.2000,0.931,0.0,4000.0,0.0,0.2000,0.931,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,motorway,11,12,"LINESTRING (-112.0461960 33.6685780, -112.0386420 33.6623000)",0.987380,0.613661,0.613661,-1,,network_wide,-1,0,-1,-1,3.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,5400.0,0.0,0.1333,0.614,0.0,6000.0,0.0,0.1333,0.614,0.0,6000.0,0.0,0.1333,0.614,0.0,6000.0,0.0,0.1333,0.614,0.0,6000.0,0.0,0.1333,0.614,0.0,6000.0,0.0,0.1333,0.614,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,motorway,9,10,"LINESTRING (-112.0797170 33.6683470, -112.0623510 33.6684660)",1.609970,1.000603,1.000603,-1,,network_wide,-1,0,-1,-1,2.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,3600.0,0.0,0.2000,1.001,0.0,4000.0,0.0,0.2000,1.001,0.0,4000.0,0.0,0.2000,1.001,0.0,4000.0,0.0,0.2000,1.001,0.0,4000.0,0.0,0.2000,1.001,0.0,4000.0,0.0,0.2000,1.001,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,motorway,1,14,"LINESTRING (-112.2164130 33.6539270, -112.2113330 33.6484510)",0.768430,0.477582,0.477582,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.478,0.0,6000.0,0.0,0.0000,0.478,0.0,6000.0,0.0,0.0000,0.478,0.0,6000.0,0.0,0.0000,0.478,0.0,6000.0,0.0,0.0000,0.478,0.0,6000.0,0.0,0.0000,0.478,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,motorway,14,15,"LINESTRING (-112.2113330 33.6484510, -112.2070350 33.6440130)",0.633210,0.393543,0.393543,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.394,0.0,6000.0,0.0,0.0000,0.394,0.0,6000.0,0.0,0.0000,0.394,0.0,6000.0,0.0,0.0000,0.394,0.0,6000.0,0.0,0.0000,0.394,0.0,6000.0,0.0,0.0000,0.394,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,motorway,15,16,"LINESTRING (-112.2070350 33.6440130, -112.2023290 33.6392980)",0.680980,0.423232,0.423232,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.423,0.0,6000.0,0.0,0.0000,0.423,0.0,6000.0,0.0,0.0000,0.423,0.0,6000.0,0.0,0.0000,0.423,0.0,6000.0,0.0,0.0000,0.423,0.0,6000.0,0.0,0.0000,0.423,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,motorway,16,17,"LINESTRING (-112.2023290 33.6392980, -112.1908180 33.6393780)",1.067520,0.663468,0.663468,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.663,0.0,6000.0,0.0,0.0000,0.663,0.0,6000.0,0.0,0.0000,0.663,0.0,6000.0,0.0,0.0000,0.663,0.0,6000.0,0.0,0.0000,0.663,0.0,6000.0,0.0,0.0000,0.663,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,motorway,17,18,"LINESTRING (-112.1908180 33.6393780, -112.1799140 33.6394530)",1.011240,0.628490,0.628490,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.628,0.0,6000.0,0.0,0.0000,0.628,0.0,6000.0,0.0,0.0000,0.628,0.0,6000.0,0.0,0.0000,0.628,0.0,6000.0,0.0,0.0000,0.628,0.0,6000.0,0.0,0.0000,0.628,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,motorway,18,19,"LINESTRING (-112.1799140 33.6394530, -112.1682020 33.6395340)",1.086160,0.675053,0.675053,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.675,0.0,6000.0,0.0,0.0000,0.675,0.0,6000.0,0.0,0.0000,0.675,0.0,6000.0,0.0,0.0000,0.675,0.0,6000.0,0.0,0.0000,0.675,0.0,6000.0,0.0,0.0000,0.675,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,motorway,19,20,"LINESTRING (-112.1682020 33.6395340, -112.1552780 33.6396230)",1.198560,0.744910,0.744910,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.745,0.0,6000.0,0.0,0.0000,0.745,0.0,6000.0,0.0,0.0000,0.745,0.0,6000.0,0.0,0.0000,0.745,0.0,6000.0,0.0,0.0000,0.745,0.0,6000.0,0.0,0.0000,0.745,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,motorway,20,21,"LINESTRING (-112.1552780 33.6396230, -112.1431620 33.6397060)",1.123630,0.698341,0.698341,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.698,0.0,6000.0,0.0,0.0000,0.698,0.0,6000.0,0.0,0.0000,0.698,0.0,6000.0,0.0,0.0000,0.698,0.0,6000.0,0.0,0.0000,0.698,0.0,6000.0,0.0,0.0000,0.698,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,motorway,21,22,"LINESTRING (-112.1431620 33.6397060, -112.1288240 33.6398050)",1.329690,0.826408,0.826408,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.826,0.0,6000.0,0.0,0.0000,0.826,0.0,6000.0,0.0,0.0000,0.826,0.0,6000.0,0.0,0.0000,0.826,0.0,6000.0,0.0,0.0000,0.826,0.0,6000.0,0.0,0.0000,0.826,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,motorway,22,23,"LINESTRING (-112.1288240 33.6398050, -112.1173400 33.6398700)",1.065000,0.661902,0.661902,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5400.0,0.0,0.0000,0.662,0.0,6000.0,0.0,0.0000,0.662,0.0,6000.0,0.0,0.0000,0.662,0.0,6000.0,0.0,0.0000,0.662,0.0,6000.0,0.0,0.0000,0.662,0.0,6000.0,0.0,0.0000,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,motorway,23,24,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",1.369480,0.851137,0.851137,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.851,0.0,6000.0,0.0,0.0019,0.851,0.0,6000.0,0.0,0.0019,0.851,0.0,6000.0,0.0,0.0019,0.851,0.0,6000.0,0.0,0.0019,0.851,0.0,6000.0,0.0,0.0019,0.851,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,motorway,24,25,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",1.385800,0.861280,0.861280,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.861,0.0,6000.0,0.0,0.0019,0.861,0.0,6000.0,0.0,0.0019,0.861,0.0,6000.0,0.0,0.0019,0.861,0.0,6000.0,0.0,0.0019,0.861,0.0,6000.0,0.0,0.0019,0.861,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,motorway,25,26,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",1.404530,0.872921,0.872921,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.873,0.0,6000.0,0.0,0.0019,0.873,0.0,6000.0,0.0,0.0019,0.873,0.0,6000.0,0.0,0.0019,0.873,0.0,6000.0,0.0,0.0019,0.873,0.0,6000.0,0.0,0.0019,0.873,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,motorway,26,27,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",1.161080,0.721616,0.721616,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.722,0.0,6000.0,0.0,0.0019,0.722,0.0,6000.0,0.0,0.0019,0.722,0.0,6000.0,0.0,0.0019,0.722,0.0,6000.0,0.0,0.0019,0.722,0.0,6000.0,0.0,0.0019,0.722,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,motorway,27,28,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",1.254750,0.779832,0.779832,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.780,0.0,6000.0,0.0,0.0019,0.780,0.0,6000.0,0.0,0.0019,0.780,0.0,6000.0,0.0,0.0019,0.780,0.0,6000.0,0.0,0.0019,0.780,0.0,6000.0,0.0,0.0019,0.780,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,motorway,28,29,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",0.983710,0.611380,0.611380,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.611,0.0,6000.0,0.0,0.0019,0.611,0.0,6000.0,0.0,0.0019,0.611,0.0,6000.0,0.0,0.0019,0.611,0.0,6000.0,0.0,0.0019,0.611,0.0,6000.0,0.0,0.0019,0.611,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,motorway,29,2,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",1.275470,0.792710,0.792710,-1,,network_wide,-1,0,-1,-1,3.0,motorway,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,5400.0,0.0,0.0019,0.793,0.0,6000.0,0.0,0.0019,0.793,0.0,6000.0,0.0,0.0019,0.793,0.0,6000.0,0.0,0.0019,0.793,0.0,6000.0,0.0,0.0019,0.793,0.0,6000.0,0.0,0.0019,0.793,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,motorway,12,2,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",1.125470,0.699484,0.699484,-1,,network_wide,-1,0,-1,-1,4.0,motorway,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,7200.0,0.0,0.1000,0.699,0.0,8000.0,0.0,0.1000,0.699,0.0,8000.0,0.0,0.1000,0.699,0.0,8000.0,0.0,0.1000,0.699,0.0,8000.0,0.0,0.1000,0.699,0.0,8000.0,0.0,0.1000,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,motorway,1,30,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",2.580210,1.603611,3.207222,-1,,network_wide,-1,0,-1,-1,2.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3600.0,0.0,0.0000,3.207,0.0,4000.0,0.0,0.0000,3.207,0.0,4000.0,0.0,0.0000,3.207,0.0,4000.0,0.0,0.0000,3.207,0.0,4000.0,0.0,0.0000,3.207,0.0,4000.0,0.0,0.0000,3.207,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,motorway,30,31,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",2.509000,1.559354,3.118707,-1,,network_wide,-1,0,-1,-1,2.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1800.0,0.0,0.0000,3.119,0.0,4000.0,0.0,0.0000,3.119,0.0,4000.0,0.0,0.0000,3.119,0.0,4000.0,0.0,0.0000,3.119,0.0,4000.0,0.0,0.0000,3.119,0.0,4000.0,0.0,0.0000,3.119,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,motorway,31,32,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",2.321790,1.443002,2.886004,-1,,network_wide,-1,0,-1,-1,2.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3600.0,0.0,0.0000,2.886,0.0,4000.0,0.0,0.0000,2.886,0.0,4000.0,0.0,0.0000,2.886,0.0,4000.0,0.0,0.0000,2.886,0.0,4000.0,0.0,0.0000,2.886,0.0,4000.0,0.0,0.0000,2.886,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,motorway,32,33,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",1.988710,1.235991,2.471983,-1,,network_wide,-1,0,-1,-1,2.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1800.0,0.0,0.0000,2.472,0.0,4000.0,0.0,0.0000,2.472,0.0,4000.0,0.0,0.0000,2.472,0.0,4000.0,0.0,0.0000,2.472,0.0,4000.0,0.0,0.0000,2.472,0.0,4000.0,0.0,0.0000,2.472,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,residential,34,2,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",3.108150,1.931728,5.795183,-1,,network_wide,-1,0,-1,-1,2.0,residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3600.0,0.0,0.0000,5.795,0.0,4000.0,0.0,0.0000,5.795,0.0,4000.0,0.0,0.0000,5.795,0.0,4000.0,0.0,0.0000,5.795,0.0,4000.0,0.0,0.0000,5.795,0.0,4000.0,0.0,0.0000,5.795,,,,,,,,,,,,,,,,,,,,,,,,,
34,34,motorway,33,35,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",2.448820,1.521952,3.043903,-1,,network_wide,-1,0,-1,-1,2.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1800.0,0.0,0.0000,3.044,0.0,4000.0,0.0,0.0000,3.044,0.0,4000.0,0.0,0.0000,3.044,0.0,4000.0,0.0,0.0000,3.044,0.0,4000.0,0.0,0.0000,3.044,0.0,4000.0,0.0,0.0000,3.044,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,trunk,35,34,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",2.340500,1.454630,8.727781,-1,,network_wide,-1,0,-1,-1,2.0,trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1800.0,0.0,0.0000,8.728,0.0,4000.0,0.0,0.0000,8.728,0.0,4000.0,0.0,0.0000,8.728,0.0,4000.0,0.0,0.0000,8.728,0.0,4000.0,0.0,0.0000,8.728,0.0,4000.0,0.0,0.0000,8.728,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,motorway,36,31,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",0.974320,0.605544,1.211088,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3000.0,0.0,0.0000,1.211,0.0,6000.0,0.0,0.0000,1.211,0.0,6000.0,0.0,0.0000,1.211,0.0,6000.0,0.0,0.0000,1.211,0.0,6000.0,0.0,0.0000,1.211,0.0,6000.0,0.0,0.0000,1.211,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,motorway,31,36,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",0.974250,0.605500,0.558923,-1,,network_wide,-1,0,-1,-1,3.0,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5700.0,0.0,0.0000,0.559,0.0,6000.0,0.0,0.0000,0.559,0.0,6000.0,0.0,0.0000,0.559,0.0,6000.0,0.0,0.0000,0.559,0.0,6000.0,0.0,0.0000,0.559,0.0,6000.0,0.0,0.0000,0.559,,,,,,,,,,,,,,,,,,,,,,,,,
